target,v1,v2,v3,v4,v5,v6,v7,v8,sample_type
4.9517031349381,394.63111051317,303.3021238208,503.3021238208,368.06520717096,468.66486383538,244.16369116204,520.738737594867,4561.6832344168,lab 2
4.6264679692258,549.91471455957,437.00409161792,637.00409161792,423.49371192613,649.08612283889,281.66691323432,721.206803154322,4370.3891824624,lab 1
5.0311474933598,316.45948694527,254.86400364007,454.86400364007,382.64729935665,482.91126054367,219.81232540922,536.568067270745,4677.8970190358,lab 2
4.6809052335307,567.64496923787,451.30070107616,651.30070107616,438.43052713279,645.12232863951,260.54211757082,716.802587377233,4052.9688189901,lab 1
4.6892358295376,317.25062392402,310.5460639228,510.5460639228,361.30644255231,464.21165638616,255.68071476605,515.790729317955,4400.9462411358,lab 1
4.8455649833201,325.43449209892,374.9618084019,574.9618084019,341.13846268778,447.49292439113,310.79888763338,497.214360434589,4358.0607716587,lab 2
4.7253004030099,432.85418936165,329.82051453526,529.82051453526,416.45423840222,534.12175628808,214.72993324357,593.468618097867,4346.3903782387,lab 1
4.5231208345604,559.0204990624,420.16315370469,620.16315370469,403.50822650262,609.82759453535,235.68993872749,677.586216150389,3988.8659086169,lab 1
4.6626323972642,465.02349154246,310.05478878154,510.05478878154,400.44776134283,534.19340805992,203.71020093809,593.548231177689,4374.9876290369,lab 1
4.604978070967,382.8079542974,287.7530134331,487.7530134331,419.69161851768,472.41517963488,228.1917621741,524.905755149867,4093.0103752951,lab 1
4.6753317494059,343.93741359544,276.29890703731,476.29890703731,367.29371932643,436.35224509691,273.87060052878,484.835827885456,4412.98729671,lab 1
5.191229904192,283.66043057728,324.67688410411,524.67688410411,342.65874510263,414.53595534514,304.84459875986,460.595505939045,4731.0846929335,lab 2
4.8571202564828,386.15990827081,294.40141116762,494.40141116762,400.41282433513,473.58838660666,228.31635963359,526.209318451844,4582.5383390771,lab 2
4.5956529772391,502.87915635352,377.63264605792,577.63264605792,410.46472982239,552.01035611716,220.70181844408,613.344840130178,4312.2255695354,lab 1
4.5170417942155,584.07589087558,443.22861559455,643.22861559455,448.90882563519,662.75860774938,247.95070667717,736.398453054867,3988.1839692292,lab 1
4.8943863781803,323.16985340058,408.64412765216,608.64412765216,342.55862401669,498.75040588422,258.90128944214,554.167117649133,4405.5783650783,lab 2
4.8517626100496,468.74053160852,371.81819452377,571.81819452377,388.94046392188,542.80890315601,258.35425023645,603.121003506678,4548.2395008727,lab 2
4.7942860022711,299.16165492076,325.42664320948,525.42664320948,350.97196539434,418.26219560534,235.97218354343,464.735772894822,4122.2428425673,lab 1
4.6655799923372,435.97411095688,351.33195873427,551.33195873427,343.07326724232,567.68238530917,256.10743125189,630.758205899078,4616.3123999903,lab 1
5.213208163298,287.3095981924,245.138750861,445.138750861,367.7120329097,420.86223047741,231.40823787452,467.624700530456,4821.3990116026,lab 2
4.6769306042123,466.53331431788,301.58445298348,501.58445298348,421.74572166863,545.08006961012,240.35769259832,605.644521789022,4158.336875567,lab 1
4.5449752040835,487.10301929445,428.9725474802,628.9725474802,382.96744476251,612.33969681731,275.47495235369,680.377440908122,4132.9817498006,lab 1
4.6552410238009,413.69309658429,313.68204644809,513.68204644809,372.8050916766,532.29855743128,208.40946168809,591.442841590311,4539.1367905786,lab 1
4.7352828194675,442.09776256564,447.27044050779,647.27044050779,422.7326104322,634.10707072791,308.00357618772,704.5634119199,4304.8245936595,lab 1
4.6364788444919,466.99973213505,308.76437938068,508.76437938068,396.54883140815,574.86625520438,244.76090147758,638.740283560422,4776.036174825,lab 1
4.6483599829822,324.3119915908,305.56892699378,505.56892699378,348.30038193655,445.36644921221,249.21593705629,494.851610235789,4360.2285021063,lab 1
4.5299772428025,475.33183554259,304.7969053894,504.7969053894,391.8588542486,584.57497441097,202.31388871883,649.527749345522,4012.5701150323,lab 1
4.5451288601531,570.96112535303,400.56195834098,600.56195834098,438.69361830609,662.03495285082,248.4364048269,735.594392056467,4082.977353472,lab 1
4.7892585755297,301.09707914885,234.98115587918,434.98115587918,333.57062945955,435.30185898246,211.56374631787,483.668732202733,4625.005766768,lab 1
4.6026476572728,371.5760789213,308.26735769258,508.26735769258,363.98362434011,485.58644253867,296.28773865209,539.540491709633,4200.1723486939,lab 1
4.9481832757976,303.66509446532,243.50917330985,443.50917330985,348.06473820605,414.43024066332,215.90931116628,460.478045181467,4204.8947202315,lab 2
4.8183526624115,358.98843927448,243.94672661158,443.94672661158,408.91598827085,497.95135912491,208.10610887748,553.279287916567,4594.3699724493,lab 2
4.7953233941874,318.44680277333,350.61685983851,550.61685983851,337.32027471879,466.60124771834,283.50380581479,518.445830798156,4548.8114294089,lab 1
4.6575848974508,487.0410585755,312.27868390422,512.27868390422,356.02964778515,520.06245782167,262.52665649479,577.847175357411,4488.9546742226,lab 1
4.9800219308306,306.35713017336,344.20308799571,544.20308799571,333.5112433203,491.07134485753,257.2964977478,545.634827619478,4662.6446350797,lab 2
4.5202855833372,569.04100853637,407.081127992,607.081127992,381.34530203427,638.85511081461,239.78570155085,709.839012016233,3989.950414405,lab 1
4.7052811274635,360.62492357421,261.81146088824,461.81146088824,338.63334438793,497.16225900574,224.22233301062,552.402510006378,4503.7622449111,lab 1
4.7696404157039,386.44927829675,276.14060947054,476.14060947054,382.66774091732,460.77675778822,218.04183614435,511.974175320244,4545.2443501658,lab 1
4.530052022947,394.70681051362,348.64977920209,548.64977920209,347.56480007927,515.02877130842,224.32452509369,572.254190342689,4188.0687908188,lab 1
4.7503779017142,456.97856307256,305.26428728993,505.26428728993,394.58070033016,572.22840571597,237.52327433802,635.809339684411,4541.3528142836,lab 1
4.5394611828457,494.40782124891,441.00887254221,641.00887254221,387.80470933505,572.18381404265,288.4751914314,635.759793380722,4003.4245716494,lab 1
4.8167365595638,432.51336726658,326.44012303346,526.44012303346,414.90399645569,517.82403659534,238.07974315217,575.360040661489,4540.1590883262,lab 2
4.9094981385952,285.2370584385,242.59656467658,442.59656467658,354.70029666732,417.75203670985,255.17830364718,464.168929677611,4805.8460236926,lab 2
4.9340117839697,322.0491722294,264.88541635608,464.88541635608,386.99309934719,507.29242931931,271.43394095453,563.658254799233,4572.6718070094,lab 2
4.5723331712884,411.63747162839,241.31040889861,441.31040889861,375.62774056004,460.64029905496,210.6155157484,511.822554505511,4278.0877106153,lab 1
4.6042692229863,308.69150676842,247.61044163111,447.61044163111,347.89487554172,504.99439745823,203.99156801815,561.1048860647,4135.6688552218,lab 1
4.5620138466317,405.00263131671,233.95690026454,433.95690026454,348.38353990524,448.29646236532,202.43026106413,498.107180405911,4100.0695357433,lab 1
4.5412293530447,414.52127610897,332.33352043902,532.33352043902,379.82749297403,516.91623775206,239.38568477204,574.351375280067,4012.7303427638,lab 1
5.1925393128707,543.66576121394,351.40265948107,551.40265948107,448.76947619307,574.14029839802,209.07652537434,637.933664886689,4782.2997017371,lab 2
4.9773350290054,304.89816419393,258.48870453109,458.48870453109,344.61554861882,455.13749720976,215.29596864101,505.708330233067,4777.5779561966,lab 2
4.6386436293174,443.71488089251,314.27666959273,514.27666959273,353.06310638518,528.27037225916,208.08852254779,586.967080287956,4567.4981626941,lab 1
4.7650701891401,364.2948405282,328.19351135149,528.19351135149,344.73795733054,512.76864256668,243.69062523528,569.7429361852,4658.2977037676,lab 1
4.7294863178544,472.5930686744,395.51441848762,595.51441848762,382.60431317088,568.61691578781,295.70914781382,631.796573097567,4297.2337868027,lab 1
5.0377288625431,380.94788421122,331.14658822452,531.14658822452,357.15870150953,462.51650081942,224.41784021534,513.907223132689,4472.4220174317,lab 2
4.9815132244322,311.13973627922,253.32855779556,453.32855779556,382.061751343,454.10408541753,233.18810679615,504.560094908367,4783.7288478348,lab 2
4.5576230715628,528.58057425074,436.50043425359,636.50043425359,416.23864323676,638.17550905038,248.0688479151,709.083898944867,4007.0024152411,lab 1
4.5954654741842,379.13135837285,427.36557883804,627.36557883804,347.9005351206,533.87885724557,227.30829732206,593.198730272855,4070.731996916,lab 1
4.9521563051024,375.822357237,277.88388302902,477.88388302902,378.0518725767,484.88943701377,233.08499999164,538.766041126411,4731.3223185873,lab 2
4.7992545885415,415.17280120202,335.23778959814,535.23778959814,404.82936146368,441.17831622547,222.4691530968,490.198129139411,4656.6396494421,lab 1
5.0644943560849,451.38899790149,385.85537088695,585.85537088695,408.44626659378,483.39947679929,285.47956709549,537.110529776989,4782.8386801049,lab 2
4.585418044129,363.36985149406,303.20724235574,503.20724235574,355.14927347923,463.52693383959,204.13170420689,515.029926488433,4057.661153313,lab 1
5.0652197846546,393.78879155669,313.96726664067,513.96726664067,374.19792583611,509.43782878249,257.31719685898,566.042031980544,4603.9180813838,lab 2
4.7819150170988,290.07020888926,251.96762455671,451.96762455671,338.6704481921,420.29234714389,233.87068656954,466.991496826544,4554.5449226596,lab 1
4.8654292543827,354.36697736988,232.10274834496,432.10274834496,385.84112627999,434.75982967973,201.14617321662,483.066477421922,4411.6951951496,lab 2
4.6260041606105,331.98451502336,307.24326360961,507.24326360961,345.84790771286,471.75103723569,211.82235616692,524.167819150767,4125.6579354356,lab 1
4.6022389049072,371.36986410898,365.59328840689,565.59328840689,354.62678353309,464.4140044338,252.3349471906,516.015560482,4190.0707053905,lab 1
4.7997729235371,306.50894026722,310.42107063795,510.42107063795,374.90251978487,431.64025249648,276.80649014118,479.600280551644,4401.7686298794,lab 1
4.9805625246501,435.18874596371,328.3460237111,528.3460237111,411.695636311,527.63484809289,266.21964364267,586.260942325433,4492.7298228213,lab 2
4.9238715882881,486.58440617283,244.30664209524,444.30664209524,419.71586854133,476.47862240413,205.3604809963,529.420691560144,4670.4651901883,lab 2
4.5812414984477,346.44215369356,302.14746191903,502.14746191903,350.63573352609,471.5994956153,215.08265769888,523.999439572556,4152.5859374606,lab 1
4.5750398727332,494.610066704,408.98105897452,608.98105897452,423.08837773068,608.50584495474,327.09600971367,676.117605505267,4187.6108755049,lab 1
4.787669246046,346.05903462907,244.50318007476,444.50318007476,375.84259229727,455.20329010417,207.22706473183,505.781433449078,4691.9458689128,lab 1
5.0135014676994,388.17298426255,289.42526917599,489.42526917599,390.97918880681,559.90931757203,249.44929413185,622.121463968922,4500.3280462106,lab 2
4.9793633261204,290.20849751348,313.35239946613,513.35239946613,354.31424607651,417.6496672553,266.61352218626,464.055185839222,4556.2943306008,lab 2
4.7282693838813,344.77719090806,331.85269366824,531.85269366824,386.54857242465,461.05514587433,269.86602647355,512.283495415922,4221.1853712403,lab 1
5.0115992379872,409.61221239341,298.99715619592,498.99715619592,407.96675323286,527.92376766242,229.40384941228,586.581964069356,4613.8231860593,lab 2
4.5223232779915,579.57135664668,365.19130778565,565.19130778565,440.15764603248,623.1659643081,203.24016598508,692.406627009,4009.8466013139,lab 1
4.7350606523625,363.48034743722,373.32553332383,573.32553332383,348.51575181358,518.30311263629,287.62501747752,575.892347373656,4559.4167877742,lab 1
4.7275974071077,440.72603062074,324.27233563783,524.27233563783,373.68649919488,612.0763836462,210.57097811565,680.084870718,4542.013055379,lab 1
5.047100364212,322.89089518747,347.1265741637,547.1265741637,406.40049445227,488.32708671676,294.98972153377,542.585651907511,4502.6121329354,lab 2
4.6672100861581,412.3974614432,368.21962474021,568.21962474021,354.34986287854,434.83234308707,210.74795649864,483.147047874522,4196.3779659131,lab 1
4.6996008376594,530.08652660357,389.73353722125,589.73353722125,421.34265779679,613.64954335537,268.15149493557,681.832825950411,4357.2216412261,lab 1
4.6420734266259,394.92803423677,372.12383775359,572.12383775359,347.902217585,562.32734641026,270.50356908601,624.808162678067,4206.4610676009,lab 1
4.8253057464722,347.18099423905,309.645209760447,521.67101005036,353.3711165442,452.30198702216,277.15473355346,502.557763357956,4644.6781464067,lab 2
4.8175712294187,372.45600397039,273.803162533833,533.28133286593,339.862431037,531.68396844909,246.98039726468,590.759964943433,4107.0474380075,lab 2
4.7528231777019,437.47824094236,279.959676016473,611.38001905824,416.70804843404,591.90797238107,309.24652465746,657.675524867855,4199.3951402471,lab 1
4.5971013207908,413.54166855742,283.005522298373,505.95598338394,343.62797042675,496.55077864407,228.98567425475,551.7230873823,4245.0828344756,lab 1
4.8480449168984,326.45869120003,299.934554778327,455.93660766335,336.41118637817,429.92908246599,210.19826999011,477.698980517767,4499.0183216749,lab 2
4.604020650477,451.1225389652,288.93400652266,510.86069101461,403.146226966,639.26353290802,204.95241195433,710.292814342245,4334.0100978399,lab 1
4.5787384704654,319.34719668667,299.38409020222,578.29368792032,343.88902863214,485.46570564729,268.05340725307,539.4063396081,4490.7613530333,lab 1
4.9659045797794,303.34177672554,314.83186849146,487.07611308744,343.4082544332,425.67579316964,263.05664643317,472.973103521822,4722.4780273719,lab 2
4.7936679201606,384.26770865473,301.98790516884,591.6673230413,353.13302388014,490.43935526472,272.96513446323,544.9326169608,4529.8185775326,lab 1
5.0383259786991,491.29608405766,295.9540019195,645.69446556277,414.65217224523,652.26991702069,272.33313133182,724.744352245211,4439.3100287925,lab 2
5.0446042572615,311.11085162337,313.460151548527,435.03301448145,368.31369201945,432.87038961216,207.51056011934,480.967099569067,4701.9022732279,lab 2
4.5872177672459,432.59504229894,269.415536993347,647.03532685162,339.77872869781,505.94597427882,279.28851642348,562.162193643133,4041.2330549002,lab 1
4.5893275819679,318.55689013946,282.291772035627,482.5692433148,336.76368180117,474.00132246051,217.50393336249,526.668136067233,4234.3765805344,lab 1
4.7402368000369,432.21338273579,281.870230252053,555.79011734794,383.44930447413,493.94573650406,225.45067001319,548.828596115622,4228.0534537808,lab 1
4.5184270113491,399.20812934276,268.075488413213,496.10908744003,336.78852204046,458.4714178258,220.43455725664,509.412686473111,4021.1323261982,lab 1
4.94356783366,446.72303815143,312.232507698947,478.0273207029,408.2830220279,455.4379366871,216.16259307873,506.042151874556,4683.4876154842,lab 2
4.9941288191995,418.45146787766,314.934803731767,477.28792551956,431.71072687139,491.71841661961,267.34004482438,546.353796244011,4724.0220559765,lab 2
4.5689405226782,438.8601360982,288.078887220733,457.94490070626,391.7322238592,559.73171107146,201.87800584596,621.924123412733,4321.183308311,lab 1
4.6278715242108,396.6615048156,274.868682926787,478.15038394087,372.77782555183,519.40854322993,210.16956700353,577.120603588811,4123.0302439018,lab 1
4.5746506530657,305.04215838792,296.719744047513,440.77472666439,342.54089627798,453.74112652842,207.92418087164,504.1568072538,4450.7961607127,lab 1
4.6985206843202,335.73135686107,288.43480621922,467.72769688756,342.80353118376,431.7190882005,212.37835974502,479.687875778333,4326.5220932883,lab 1
4.8074340236252,501.27567059763,294.65979849692,515.71439929887,442.61649334356,520.45983427767,230.92234202747,578.288704752967,4419.8969774538,lab 2
4.7914070503035,337.50811083372,301.79276051386,468.66499453507,386.04395154013,483.30059947782,224.86499383794,537.000666086467,4526.8914077079,lab 1
4.6698803605641,521.5197370609,283.370909890673,571.00776858323,440.7739932667,583.71011690169,287.6293520931,648.566796557433,4250.5636483601,lab 1
4.9163980266679,318.56260248983,317.97461010482,435.91153723178,390.236296522,438.13784553502,212.00901084851,486.819828372244,4769.6191515723,lab 2
4.6286730174137,368.55191312304,299.963225701907,652.60049663595,373.01235364522,575.58142441267,335.05985916611,639.534916014078,4499.4483855286,lab 1
4.6735904404146,545.27638102965,283.120036837847,523.91073292352,428.29038036385,603.53929188321,222.25812728644,670.599213203567,4246.8005525677,lab 1
4.9457689267107,294.46574674002,314.838656654307,461.96877292016,333.21937312286,424.61012392041,225.68857232657,471.789026578233,4722.5798498146,lab 2
4.5698458430991,310.33522733759,275.519489146093,539.57633175837,359.37881785183,449.5850929376,239.26693935055,499.538992152889,4132.7923371914,lab 1
4.9438234159948,327.03058879587,307.396382940133,531.5871088197,351.21175359004,478.28726633508,252.68854566626,531.430295927867,4610.945744102,lab 2
4.7946316430869,321.42695120877,308.035198481347,453.03030571558,366.50705057616,436.6545142272,244.50243625489,485.171682474667,4620.5279772202,lab 1
4.8371485418552,406.36171572815,287.275745536573,593.96268354942,399.0022341755,477.72332917035,277.16494488062,530.803699078167,4309.1361830486,lab 2
4.7463369906805,305.77993634363,314.439290150827,457.12238744417,334.13650985595,438.23424771802,210.04695196324,486.926941908911,4716.5893522624,lab 1
4.7534883408771,319.95963521811,286.149603069013,471.52846104953,346.24694682956,444.50043549093,229.9814808371,493.8893727677,4292.2440460352,lab 1
5.0875330314234,326.48595426884,312.939782931647,446.08312881449,399.81545681819,418.90369744117,222.76168009443,465.448552712411,4694.0967439747,lab 2
4.5727865436326,312.58127627298,286.915844409573,481.29825804267,336.02323968885,433.03422435647,236.39135974171,481.149138173856,4303.7376661436,lab 1
4.933439241477,445.49288827992,289.31959383846,630.08096196831,440.26410836413,543.01651965945,305.98280089957,603.3516885105,4339.7939075769,lab 2
4.5650848209277,404.85444626706,271.743044050253,505.49384410895,343.33745075876,545.28229725718,210.83922522396,605.869219174644,4076.1456607538,lab 1
4.8223347181212,326.97783823676,317.706729323027,477.97194558776,343.72191875284,421.34440288224,239.25690928871,468.160447646933,4765.6009398454,lab 2
4.7748642566964,315.22101956263,298.9007891329,487.36219838771,341.95672654719,431.01535693843,262.78633577276,478.905952153811,4483.5118369935,lab 1
4.803092650907,421.13722026264,291.8243257324,565.23520590976,370.81716265918,567.75696603275,290.67305887496,630.841073369722,4377.364885986,lab 2
4.9775763958236,325.15873330887,317.701424432613,459.572322137,363.83156583627,446.03762538727,256.0837006713,495.597361541411,4765.5213664892,lab 2
4.9565619799246,419.33618544806,295.575214459147,558.22489655815,427.59892398965,511.60624576409,272.00136523808,568.451384182322,4433.6282168872,lab 2
4.6539341316043,579.77244611019,271.28111090634,654.20998228257,432.22732908036,661.6684964548,248.80389241812,735.187218283111,4069.2166635951,lab 1
4.8800604168135,330.13773181189,313.936066379053,452.90553767261,373.72402915873,452.06881948305,248.58684404821,502.2986883145,4709.0409956858,lab 2
4.6309618782057,359.46456336206,290.659329337347,610.09862630986,341.1952678397,506.71350124424,286.51806869792,563.015001382489,4359.8899400602,lab 1
5.0133833223966,358.76853665188,320.308688838733,473.46533430953,415.98631051303,540.81277811506,259.70504559686,600.903086794511,4804.630332581,lab 2
4.7504148300798,301.72479405308,282.928096798353,437.15156117324,339.96022849517,417.88783317521,221.7443271459,464.319814639122,4243.9214519753,lab 1
4.8426080333042,362.42135033432,289.59465046628,533.45672892359,373.79671686374,449.95816979262,245.0760154313,499.9535219918,4343.9197569942,lab 2
4.8111894708095,435.96348068302,306.436709670847,629.064420387,384.38044605253,569.37054817507,311.73942367887,632.633942416744,4596.5506450627,lab 2
4.6273810974813,342.84785419086,295.810988440733,446.62907017527,351.63575763997,437.29277255953,211.47251629677,485.880858399478,4437.164826611,lab 1
4.6195702049866,364.73422902637,276.635825894833,529.57283633211,350.72286645638,482.15030128121,220.06868895451,535.722556979122,4149.5373884225,lab 1
5.0751557196977,282.8677068569,320.893694359633,432.40314525773,332.27088186079,416.479318734,212.42547065911,462.754798593333,4813.4054153945,lab 2
4.5192651130782,368.79638556597,266.939466535367,512.132035915,345.61222470482,439.38088127206,217.32227974954,488.200979191178,4004.0919980305,lab 1
4.7724292661226,354.16966904178,305.452330422727,530.40933457335,371.27139358938,489.11725510043,231.4626783453,543.463616778256,4581.7849563409,lab 1
4.8631057239007,304.76513071669,284.01152838854,517.274186953,338.95579198881,450.88124027013,217.8292082471,500.9791558557,4260.1729258281,lab 2
4.6224040837973,418.23380736243,284.579102261287,603.87521175622,392.08736749899,576.24663038532,266.49504552826,640.274033761467,4268.6865339193,lab 1
5.0807178175428,421.25900466581,311.034790215153,583.83017545919,440.71073482201,543.16265409283,263.97889231251,603.514060103145,4665.5218532273,lab 2
4.9253615373215,566.39722789882,305.747996277607,513.73169150662,446.93094585986,642.2497983138,256.44084043496,713.610887015333,4586.2199441641,lab 2
4.5730401132327,406.14458009449,287.019750103213,522.50007263778,410.25871969984,582.33417027625,276.51014957485,647.037966973611,4305.2962515482,lab 1
4.7233296609178,349.17645817337,282.62869719988,563.60352060154,361.67035310945,486.65028943181,244.85207196446,540.722543813122,4239.4304579982,lab 1
4.7953207038916,416.71865141643,314.421955081947,460.05080788135,425.43812025175,469.81592326067,206.55224988281,522.017692511856,4716.3293262292,lab 1
4.7177653962519,517.88697138941,279.89052321804,610.12127396251,419.71835641891,602.72214098831,241.18523867032,669.691267764789,4198.3578482706,lab 1
4.6168968601875,407.50272123457,274.0370314738,494.04747051446,374.51068463419,511.38449143589,212.70452286703,568.204990484322,4110.555472107,lab 1
4.6549788140043,437.22686046737,296.096822265053,580.55448985387,397.55763496872,518.28612195044,256.90036772576,575.873468833822,4441.4523339758,lab 1
4.8449777694807,354.22100629611,289.636436616907,567.9467084384,398.93761299408,455.96940851174,269.81894946172,506.632676124156,4344.5465492536,lab 2
4.5936378847313,499.83315987617,271.368874333427,567.73972019302,439.54154227406,635.34102376145,245.12667224413,705.934470846056,4070.5331150014,lab 1
4.9578508472813,392.28258353172,318.163382231953,460.59190744777,398.78606113028,467.83899857425,240.50671681138,519.821109526944,4772.4507334793,lab 2
4.9031732628982,431.18936717828,309.65260119618,439.83731517875,432.73923431993,491.29779246661,204.32610651111,545.886436074011,4644.7890179427,lab 2
4.6395957736476,451.04432823473,280.757478352913,628.32763318128,353.275370647,535.59367768497,298.03759109195,595.104086316633,4211.3621752937,lab 1
4.6940948023938,422.09566630191,310.5852381208,628.70509353682,384.8909078461,584.66060171464,299.43309578236,649.622890794045,4658.778571812,lab 1
4.5319313873365,483.16780058756,273.962010646913,453.55089797781,405.85846382388,553.53571443687,205.18971482576,615.039682707633,4109.4301597037,lab 1
4.5777383165472,500.4489919622,275.056405917087,541.93683655878,389.46564706848,602.83432268393,243.88109791681,669.815914093256,4125.8460887563,lab 1
5.0270850635975,357.99635838695,314.889751475233,475.49798217003,371.90360399529,441.22316675477,234.05822899024,490.247963060856,4723.3462721285,lab 2
4.9245189244096,368.43140503492,316.417585493227,487.53257629871,375.9912988562,550.72848852306,227.20247913538,611.9205428034,4746.2637823984,lab 2
4.9581090012942,384.96752594094,314.36124787126,440.70101423128,340.85213846332,434.14321375245,205.70913890202,482.381348613833,4715.4187180689,lab 2
4.7117251612796,349.26368245283,290.505182207827,595.90728364692,340.48090162956,548.11651647678,327.16252979389,609.018351640867,4357.5777331174,lab 1
4.592818930376,408.05199218402,282.172655634327,508.51953158605,338.73051350748,541.00958316022,213.03929473258,601.121759066911,4232.5898345149,lab 1
4.7813165817171,298.62835957664,315.09063397998,466.90798806932,345.86482842422,417.23620982036,232.18746492146,463.595788689289,4726.3595096997,lab 1
5.0909167676882,334.95518123634,319.987141680707,434.97779927523,375.5573246935,423.73240879777,213.63345259087,470.813787553078,4799.8071252106,lab 2
4.7436370757404,400.09285141444,293.89651623418,597.1600730501,345.75170046414,538.30001649642,284.09438390893,598.111129440467,4408.4477435127,lab 1
4.5329536652833,534.80168391199,266.408184520693,650.22051126744,401.93068958144,616.46412440506,282.9838138243,684.960138227845,3996.1227678104,lab 1
4.5292982628336,529.25484006006,268.52877677242,602.38540066536,418.18255673852,626.99724412484,238.94427311676,696.663604583156,4027.9316515863,lab 1
4.8891467311538,353.58433840158,309.811684688833,518.94304417911,344.26677621199,442.07867554435,247.3909239387,491.198528382611,4647.1752703325,lab 2
4.7975250516254,420.07584070915,293.036705107273,520.70852669601,350.40393452,566.01868944873,236.64964109427,628.909654943033,4395.5505766091,lab 1
4.5786131899392,554.5272838225,277.166057619633,544.99499779278,384.68732228459,654.63223313841,239.80515532608,727.369147931567,4157.4908642945,lab 1
4.7537772411402,400.46575266308,280.78458360314,549.54624632328,367.0000122969,471.79956839332,207.26444046738,524.221742659244,4211.7687540471,lab 1
4.8011359890944,467.55191304458,288.263496457873,555.31506355255,445.05151046099,601.46298833892,247.83396732,668.292209265467,4323.9524468681,lab 2
4.8937814627902,332.41647494794,297.058295886193,444.09728873368,370.99816996052,442.18789968295,245.15627324604,491.319888536611,4455.8744382929,lab 2
4.8279822803658,317.29245086333,318.660614292573,595.36893807966,358.43658636655,432.6125934333,320.84715137783,480.680659370333,4779.9092143886,lab 2
4.8236052601646,342.30065197328,306.813935920307,619.77680369777,355.61518412267,467.06600363793,313.99020511221,518.962226264367,4602.2090388046,lab 2
4.8159926809602,411.2859990469,306.227300227307,500.23903148968,350.51261891807,487.69812671234,224.05227287859,541.886807458156,4593.4095034096,lab 2
4.7673100135146,417.25554794819,285.939294469807,507.25831335979,425.3838603818,463.44912196175,225.37209945365,514.943468846389,4289.0894170471,lab 1
4.8257735128856,303.58669321233,299.430803780747,524.47833600948,337.86159452741,435.98529702505,251.38944187507,484.428107805611,4491.4620567112,lab 2
4.8042419537497,405.78929441749,293.49500110102,471.51817166741,379.35184522275,530.00563055656,225.89255217812,588.895145062844,4402.4250165153,lab 2
4.8670074514051,326.79138917922,319.20849801978,449.64511541509,334.23338952614,436.22565840752,221.45426669404,484.695176008356,4788.1274702967,lab 2
4.764073674252,374.65447273674,310.71250281174,443.91408188492,407.22545361043,486.22397245102,221.7187054066,540.248858278911,4660.6875421761,lab 1
5.047912641796,317.63427250748,319.379528634407,565.48753733659,356.73791456676,438.91107826234,274.47757997657,487.678975847044,4790.6929295161,lab 2
5.0466078174857,327.77002958779,319.4343117248,516.82482604028,351.08606662069,478.48179684411,255.38243915822,531.6464409379,4791.514675872,lab 2
4.6863290901811,434.92328482142,288.203125991307,639.43601087404,407.67226323119,576.34011064204,260.79360931518,640.377900713378,4323.0468898696,lab 1
4.5414299534209,515.17968726,269.396055922147,620.33289061913,422.13715990007,625.33949208176,267.29136206692,694.821657868622,4040.9408388322,lab 1
4.955098651409,325.51591410557,310.334347013933,624.2929372759,353.57201839333,426.60785191432,311.66348910025,474.008724349244,4655.015205209,lab 2
4.6384556449371,401.45665569089,292.37329861816,643.68264524309,346.54772615891,618.43576318425,301.8153814018,687.1508479825,4385.5994792724,lab 1
4.5620080597683,388.01803895016,274.266192542407,500.09641778851,396.18338894317,450.40408380754,245.11601435683,500.448982008378,4113.9928881361,lab 1
4.7141716350396,342.53052609046,293.982431495693,430.87192527371,389.94604059603,427.77542732796,203.30040290874,475.3060303644,4409.7364724354,lab 1
5.0006515857194,336.10754848449,299.87438689742,596.33289895568,393.35829604842,493.90457628281,294.09276047093,548.782862536456,4498.1158034613,lab 2
4.7097364591521,295.37121845046,292.49058904874,458.1988828965,332.46800752027,460.83721284896,201.97444366858,512.041347609956,4387.3588357311,lab 1
4.6317274279924,472.32685046901,281.282487983887,605.70226446173,393.17212538735,530.45303466673,256.06088099672,589.392260740811,4219.2373197583,lab 1
5.0007500126052,331.65501389113,297.168847360087,523.59761606958,423.66218530166,445.45823737196,244.92265047873,494.953597079956,4457.5327104013,lab 2
4.6503645536776,468.97319677214,276.954556832973,636.31077153364,434.2403590026,592.01328502317,294.90923796628,657.792538914633,4154.3183524946,lab 1
4.7517371291143,307.45012265177,306.038921285293,442.32533182875,336.96264217767,452.7100366144,206.90818167355,503.011151793778,4590.5838192794,lab 1
4.7635992260662,406.19914070498,314.52086375594,587.61066277798,405.26912790046,576.20478667167,319.76447877566,640.2275407463,4717.8129563391,lab 1
4.8031114619099,372.40926760292,299.568477424053,462.39353658928,351.29616111824,535.46750005043,236.1597997028,594.963888944922,4493.5271613608,lab 2
4.7541650259025,326.41698489118,282.30814517758,638.02729265996,345.23354212329,448.60989328808,313.44513490937,498.455436986756,4234.6221776637,lab 1
4.6184739359731,359.4961460556,289.146047102947,476.34468706308,369.47799801724,489.14295870869,214.96543037471,543.492176342989,4337.1907065442,lab 1
5.1308111500411,342.76139344536,318.338388925927,504.74881529911,390.79818924785,432.59327773797,329.70199687155,480.659197486633,4775.0758338889,lab 2
4.7663125774745,289.51194424093,294.11288281804,540.08255168955,341.14188223304,416.54381859018,245.85173029109,462.8264651002,4411.6932422706,lab 1
